transaction_id,store_id,product_id,quantity,unit_price,transaction_ts,payment_method,cashier_id
1ef45744-efc4-4a8d-aa71-3db832014f3f,5,54,18,273.08,2026-04-21 07:29:06,contactless,48
641eac63-4f38-449c-bcc5-5c0d765b37ee,9,57,20,10.23,2026-03-07 17:04:55,card,5
4dd8233d-2637-409c-b574-c66bebc2b4b1,10,184,3,40.27,2026-05-05 00:32:50,mobile,16
796f2939-2a0d-4017-a1a3-3411286e54f2,10,115,17,293.71,2026-03-08 16:22:03,mobile,3
09d16291-ff9d-4332-b71f-20cff49ad5f6,6,109,15,226.94,2026-02-20 11:33:54,contactless,33
7d7aa584-5e2c-4e72-8c05-b60b34accb81,5,183,7,34.47,2026-03-01 12:12:07,card,37
ebe6b4c5-9ebe-4dd6-b81e-6c0feacc6f36,1,17,3,80.15,2026-03-31 00:00:43,mobile,31
c8c47437-c22b-4b21-b578-2ffb9f3ae5ba,10,62,18,213.3,2026-03-11 18:03:47,mobile,42
5d9472b9-a395-4854-9e3f-d8c6208c02f7,7,38,7,250.48,2026-03-22 21:25:42,contactless,10
e083f698-dc79-44d5-926f-82d2ae609152,4,168,2,200.07,2026-04-15 18:09:05,contactless,36
cc2c2e2c-51e2-4dbb-a965-156c8db8ffc8,7,148,3,44.96,2026-03-04 18:13:48,cash,26
4e540868-c31e-4231-9780-3b3ba948c059,7,142,2,66.81,2026-05-02 11:59:04,contactless,6
5b4a35de-b0df-42db-965d-a5a21b84fa1f,10,118,17,266.67,2026-03-14 12:15:39,contactless,29
e5362f34-fcf9-45b1-866b-678cee35da05,1,152,7,271.01,2026-04-02 06:26:04,cash,6
f27126dc-33dc-4316-9d3f-e5fb1badb911,4,28,1,8.12,2026-04-11 23:38:03,contactless,50
b4a218d2-04a3-4ce4-91f4-cf33312fecfe,9,130,7,109.19,2026-03-15 16:57:47,contactless,39
b765718e-9729-4b15-aa62-68c0e2d2cbd5,2,197,2,70.71,2026-04-21 11:20:36,card,37
30efdeb9-d3b4-4d37-91e2-c54ac329cd1e,9,38,2,253.16,2026-03-08 04:45:52,mobile,35
b5dbf77a-1374-4183-83b3-28eda8adb2bf,6,31,2,225.72,2026-03-02 23:46:39,cash,50
3474da33-33dc-4c6a-931d-62750c467e93,4,83,5,275.26,2026-04-16 12:45:42,contactless,26
101eaa3a-8a14-4053-90a2-860bbddaddd1,10,179,15,70.95,2026-04-19 02:01:33,cash,33
d870d735-bb62-40cb-8bc6-9c9651dfaf9b,8,186,4,152.38,2026-03-16 16:15:01,mobile,29
45c1114f-2562-4e09-9687-1c1b0e174a60,1,20,9,26.94,2026-03-20 00:28:41,mobile,20
7084f9f3-8333-42c2-ae34-fb914c7d24de,7,155,15,178.29,2026-05-06 12:09:48,card,21
9c248140-57c8-4c83-8de0-b55bd2807f97,4,53,10,30.63,2026-03-20 01:33:49,contactless,14
66046872-9e32-4a25-9073-f1a1e13c57af,4,90,12,36.83,2026-04-11 23:54:45,mobile,3
6161c4af-7933-429c-9046-8701757993f7,8,172,4,57.54,2026-04-22 10:16:56,card,12
77f1e0aa-5c4c-40ea-abb6-796ec47294d9,10,58,12,275.02,2026-03-12 04:02:14,contactless,26
aca7ae71-6d67-4b60-975a-9914df2cc4e2,10,175,1,121.49,2026-04-19 17:06:42,contactless,9
4efbd9a9-7f17-417c-9648-4dc52024d475,2,200,18,79.51,2026-03-24 16:52:52,card,27
17d9f7d6-1990-4dcc-843a-62920634c34b,7,79,12,138.57,2026-02-24 17:53:24,mobile,40
cd683b65-e203-4660-9a24-3375c427dd14,1,62,4,249.42,2026-04-25 04:41:41,cash,9
bbf19ff4-4b2e-4c1b-9489-f95556dee109,3,186,3,148.64,2026-04-24 06:44:46,contactless,38
4b4e0b68-0c01-4e89-8d27-7e9eeb6c8cde,1,99,13,97.75,2026-03-20 18:49:22,mobile,40
be73b90f-a32e-4cc0-b683-97af0d15c27b,1,45,19,168.05,2026-03-09 23:59:09,mobile,1
301a7cb0-70de-4f1b-8f19-ef2b39374f2c,7,2,4,221.6,2026-03-28 18:03:20,contactless,7
e709371a-225f-4dc0-88d0-4a19ad4b6bd3,5,39,16,79.18,2026-04-16 23:47:55,contactless,38
31ce9b92-2637-48e5-858a-5b6cd38131e9,10,170,8,20.87,2026-03-23 11:59:38,card,14
02d5a54d-42cc-4eb4-adf4-9c73f03d9210,2,191,4,184.43,2026-04-05 05:17:56,cash,47
826364fc-b978-4b4c-8de5-21cb400f3c80,2,159,4,264.68,2026-05-01 15:53:30,card,50
3802835f-2343-45d6-823f-5e5dd9053e7b,4,132,9,168.37,2026-04-09 22:14:17,contactless,27
7a22ccf2-d419-4f4c-b2c5-9e89905c4f66,3,49,18,24.97,2026-05-14 03:57:23,cash,19
7c489bb1-761f-49b5-8b83-bd153ffb43b8,6,101,2,293.83,2026-03-15 22:36:49,card,10
b29a2572-6bba-4021-9f83-41b9b33118ef,8,62,20,142.71,2026-04-04 04:02:46,mobile,18
49fbf77b-a6dd-49ae-809f-e53b46fc476b,4,181,10,211.89,2026-04-06 07:09:57,card,37
be068b27-5180-4894-9a07-4510cce1f7e3,6,121,11,55.08,2026-04-26 14:35:50,cash,20
e521b640-b3ff-4edc-a633-61c26492d276,1,123,14,19.24,2026-05-18 17:39:59,card,42
add33caa-68b0-4e78-a13c-8377e5d98c50,8,179,2,66.85,2026-04-13 15:35:56,card,12
92f4c561-2943-4fe0-a795-858eb1437b70,9,15,14,142.82,2026-04-03 15:20:57,mobile,46
7ee1d0d6-ad5a-4434-8046-c4baeee03a67,8,5,7,201.57,2026-03-22 20:50:14,card,10
92063d96-d192-4b88-84a1-5ad4deefc4a6,1,60,3,23.54,2026-05-05 09:45:09,card,31
63c93ab2-04d6-4c99-9586-50fc6258ef58,10,48,5,256.87,2026-04-14 11:04:38,card,38
ce964ee4-157d-4477-abed-71a96d5f3ce5,8,9,14,1.2,2026-04-26 23:01:29,card,28
197af2be-45e2-45df-b830-0dcec51ec35c,3,149,14,33.39,2026-05-17 06:15:11,mobile,12
85bf71cb-572f-4449-af8a-c28972eaf959,2,195,10,27.47,2026-04-15 14:04:43,card,46
6af4ee50-26c9-4e86-ab3e-bb91a3978ef5,7,140,16,230.63,2026-04-09 01:56:01,cash,13
add019a2-a690-4c95-bfdd-9998e7dee774,6,48,2,178.59,2026-02-18 19:56:37,card,35
7c1e41f7-da42-41ff-b88b-c6e6e707aa2f,10,74,10,184.38,2026-03-09 18:39:25,mobile,36
7ee106f7-b726-43dc-ba0f-30c68270994f,7,96,19,197.88,2026-02-22 21:27:43,contactless,37
bfff74cd-c219-4d30-b8e8-ee0e98206992,5,96,15,161.11,2026-05-01 23:51:24,card,13
b362d8b6-c83d-4b73-a5c4-745651e49791,3,84,17,60.31,2026-03-01 21:13:14,mobile,6
75e35b21-6219-49c8-9b6c-f6e9443bd57e,2,123,2,39.59,2026-04-08 08:47:27,cash,39
169b1398-9df0-4270-9fc9-17c82fa8d3da,1,58,12,85.68,2026-03-28 18:35:20,contactless,31
f9b5cb67-859c-436b-821a-24e4d2c599ba,3,103,13,92.21,2026-04-30 19:51:42,mobile,6
023ca24a-e288-42fb-8790-584f97088486,3,167,5,128.39,2026-04-12 19:12:21,contactless,31
122b8128-acb2-455c-9c9b-e939b61e216b,6,132,16,172.76,2026-03-18 15:35:17,cash,15
b7aadca6-3896-4620-8ee1-acbe9511e25c,3,188,19,115.56,2026-03-15 04:05:12,card,8
5feefc13-cd43-4ded-85b9-5b0161ea5827,4,16,17,178.87,2026-03-08 00:31:21,contactless,29
18db28f8-aa95-4000-85b5-4dc0fe95e6f2,10,166,16,182.04,2026-05-14 21:51:38,cash,32
71deb888-7853-40cb-884a-f08b8879e455,9,165,14,79.77,2026-04-05 18:47:02,mobile,24
dfc3618c-06cd-4e51-80fa-f11128e2331b,1,194,1,44.08,2026-05-03 05:25:37,cash,22
15996f44-2ddc-4db1-a8f6-2d39d7a0b062,3,47,16,262.17,2026-04-18 08:09:21,cash,46
ac7e155c-03b8-443f-9c19-2b9c699dacc9,5,19,20,206.02,2026-05-07 10:09:29,mobile,40
25cbc326-13ac-4b41-b9ec-320bc59be2ba,6,196,14,123.49,2026-02-23 19:58:26,mobile,24
89028f85-3673-4870-8c56-f07189cff4ed,2,37,10,39.55,2026-03-30 18:59:24,cash,28
4c3b12c2-05da-4638-b980-b929a0e75a28,8,33,9,248.19,2026-04-23 17:44:46,contactless,36
b0be1f4b-30c5-43e9-87b6-2d2e76fd0ff8,4,127,6,28.23,2026-03-06 04:56:18,contactless,25
0530305b-5ba6-41e6-93d5-6df6e1823932,8,92,9,284.02,2026-03-06 15:13:07,cash,39
a05b1c31-dcf9-40fb-abf8-84cea873041e,10,189,1,212.46,2026-03-28 01:00:12,cash,17
1797b845-006c-4a7b-9eb3-fafe5ae66f43,1,176,10,251.79,2026-04-02 03:28:07,mobile,34
4eeb4f1e-1afc-48e5-b936-cb54f3d6b990,8,92,5,116.45,2026-04-08 03:55:48,card,21
a65d99d9-92a5-4031-85b5-b1ba98d5d243,7,107,14,110.42,2026-04-30 04:12:45,cash,28
2ae000e7-63db-4622-84a1-9ee3484f9a63,7,139,16,70.14,2026-04-26 02:14:17,cash,1
e0f68eed-3ecf-4875-8312-eca579205eeb,5,154,4,21.7,2026-03-25 23:19:15,card,26
629230d3-02dd-4a2f-940b-de6a0b1ca72c,8,48,7,98.35,2026-03-27 04:11:08,cash,42
d8900d3c-bcf6-4a98-8543-f241d8c1f872,6,195,20,271.41,2026-03-15 19:59:15,mobile,8
f9ee68fc-a049-47ab-9b12-976af68b6bbf,10,116,9,258.07,2026-05-18 01:09:27,mobile,43
7727f970-6d9c-4eb0-9794-b6c7e82acd40,3,51,1,219.81,2026-03-22 10:25:48,contactless,31
538ba05c-45ef-4758-96e3-676a4442c279,7,137,6,217.1,2026-03-11 01:58:16,mobile,17
b9fae0e5-b6e3-432a-b132-b01f2f16927f,8,22,14,140.74,2026-04-29 11:26:23,cash,10
979dca75-a4f6-4933-bb92-3acb03c5e528,2,91,4,170.67,2026-02-25 15:17:54,card,39
4f1d6760-008c-48e5-ba9d-6212270afc52,9,87,11,48.27,2026-04-02 05:18:43,cash,10
56e62f16-650d-4064-9803-d5b199a0af2f,2,30,18,130.04,2026-03-22 19:11:28,mobile,7
c04c3480-76bc-4d48-9343-ca72561866fd,2,191,15,76.39,2026-04-21 22:46:04,mobile,34
ae990e8a-8850-4e89-bcb0-6f8e7dcffe33,2,107,19,68.19,2026-04-13 02:41:44,card,2
93a7d688-cbcc-4cd5-96d0-ff14b7a652fa,8,33,12,183.94,2026-03-05 07:29:26,cash,4
e8995afc-5ee9-40e8-8547-5393d0996527,2,94,12,139.97,2026-04-06 03:30:41,card,9
665a5509-c2c6-4c3a-85f1-432e79b6c036,5,109,15,259.33,2026-04-18 22:18:44,card,8
233968a2-72e0-4301-839c-d90814e2dbf2,5,114,1,203.65,2026-03-27 00:26:14,card,15
2b81a3d2-74d7-45b0-ac34-3316df26919f,4,106,20,254.36,2026-02-28 08:26:48,mobile,41
a9998859-7ca3-498d-aa85-426d806bfd62,2,80,1,66.94,2026-04-13 18:29:56,mobile,24
02e02b49-bc86-45ff-9bf7-2f3b876072ce,1,138,3,98.63,2026-05-08 19:27:18,mobile,8
ade1a0e5-454b-4542-a095-e79b6520ca9d,6,112,7,185.99,2026-04-22 11:17:42,card,6
715f87f6-f184-4ee9-8b38-8cdedd6ad6dd,8,166,11,282.06,2026-04-12 11:59:12,cash,2
2270ebc4-6b23-488c-a3f6-e1437de15645,2,148,17,186.85,2026-04-11 20:54:23,mobile,2
844e7c4a-dab1-4e76-9c88-a028b8788b24,7,19,11,263.35,2026-04-26 19:22:42,cash,30
b87a6bee-d575-43b0-ac76-4c51665e2b0b,2,123,16,297.41,2026-04-28 13:32:24,mobile,23
a10c24f6-cff2-4d51-b34f-3a3a9a271669,9,123,9,236.1,2026-05-15 20:32:58,contactless,7
6ea51790-d293-4ee5-b4e9-434bab594bb6,2,22,17,85.65,2026-03-23 06:46:42,mobile,2
36363533-0af7-44d3-b65c-ec9cca6f5f41,7,183,2,69.86,2026-03-05 14:38:29,mobile,7
72c7a24f-b150-4df0-8d47-a660e2f7a063,7,27,8,162.4,2026-03-20 07:41:44,mobile,1
652068ea-f4c9-4c28-985a-3b09651cb1a0,9,73,10,106.11,2026-04-03 01:17:43,cash,12
669e1efb-c8ea-4cf4-b009-4551533cb678,9,134,20,25.06,2026-03-25 21:05:40,cash,47
cf0d2482-f863-4f84-a4b5-5a06d83df2c9,10,21,17,227.91,2026-03-15 16:55:54,contactless,46
7f2c6068-0bca-40b0-8f3e-506a88a7b42b,3,122,1,115.85,2026-04-29 16:03:00,cash,39
32a977b9-24eb-476b-b6a1-9531f7ffadae,6,38,15,251.58,2026-04-15 13:14:27,cash,30
26a23131-5514-4ac8-8c8b-3f2c69fddbea,1,26,3,113.62,2026-02-20 14:36:58,cash,8
2faf576e-0b4a-4a68-b591-c7f0d0e70116,8,125,15,90.77,2026-04-06 08:56:49,card,19
dee32616-6e8f-42de-876d-98df185aedcf,9,35,15,20.72,2026-05-01 08:33:22,mobile,31
6d21a22c-15ca-45be-9522-62d8913f649f,9,131,3,290.27,2026-03-27 13:13:11,cash,46
00e01694-3ab0-4381-ab7a-08949b46b967,6,120,15,174.96,2026-04-07 11:02:44,contactless,11
4aed49be-9001-48d7-9132-961f9f8945f9,4,13,8,87.01,2026-04-11 00:42:36,contactless,45
cd3fd074-2ac8-4523-995d-321c142ae216,5,77,12,42.07,2026-03-13 22:16:38,contactless,1
b939c57a-3f92-42d5-a68d-de98c9e5aa52,9,143,12,210.15,2026-04-12 16:59:02,cash,33
1bf6d2b2-17ef-465c-a897-8d03cb6c04c7,1,57,15,225.36,2026-05-12 17:38:34,cash,7
f5524b35-59f4-4d1d-b6e8-066407b28c2c,1,148,3,233.8,2026-05-15 15:36:19,card,37
0c93d596-c25a-4b9c-84a9-85cb674254d5,1,10,11,194.66,2026-03-31 07:08:19,contactless,50
32a35287-345b-4d58-b217-8f514dc34b16,2,109,12,279.05,2026-03-14 05:21:30,cash,13
03970722-4c92-45fe-b5bb-26dac741eec5,6,77,2,236.63,2026-04-26 06:39:27,mobile,37
719c46c4-73dd-4d2c-ad10-bb00fcf9b718,9,155,18,98.4,2026-03-09 03:20:45,card,16
dbb469eb-d832-4332-8c29-f391223657e9,1,178,12,130.18,2026-03-28 08:24:42,card,24
8450a79c-7c51-4483-b773-9790e3b85972,5,27,6,216.08,2026-03-16 22:15:09,mobile,49
761f6f05-34b8-412d-9ae8-33d79ff72b42,2,167,7,183.27,2026-02-26 05:09:54,mobile,12
d0f6275f-60d6-48c9-a9f2-10985087cc0b,4,45,3,133.94,2026-03-19 16:12:49,cash,44
5fd7c1be-e1e8-4916-b131-96495f389183,2,193,17,62.61,2026-03-20 23:50:38,card,4
c2142dcb-d9bb-45bc-bffd-7c8d62bba25f,5,144,14,254.86,2026-04-01 14:00:16,cash,26
aa5cfb69-f905-484c-81b0-57af21dd4a6a,4,37,8,209.72,2026-04-24 19:09:24,mobile,20
6c62ea2a-fdc6-408c-9207-e85866b31bbe,8,98,12,279.48,2026-03-14 19:47:26,mobile,38
302b16c0-9eb7-4da5-bbdd-7914dd0742fa,6,94,11,23.61,2026-05-14 17:35:27,contactless,29
0b1cf638-5e58-4c96-b6ac-1680d33c2cc5,1,33,7,299.22,2026-04-21 13:49:42,contactless,46
0421a988-bf8c-44d3-b639-54a9bfd20b13,4,96,7,270.83,2026-03-27 17:16:20,card,26
486a7266-081c-4a0d-b8f0-5bbcd83e348a,4,156,3,89.43,2026-05-05 04:04:25,mobile,50
b7dad0e4-c250-4526-8138-129d0fa5c239,4,144,3,16.5,2026-02-27 01:24:17,card,31
6e2a5d25-38fa-486e-95f5-33359effe515,2,48,1,268.18,2026-04-19 21:36:05,contactless,33
ac4cca2c-5df3-4cc6-ac8f-0a29f256d965,1,11,16,266.44,2026-03-20 10:13:51,cash,6
32709dc2-a819-430f-83cc-bea792d97782,4,156,5,274.49,2026-02-19 22:21:48,mobile,5
9d9ee8e5-e337-499d-9079-fc2813317e91,7,7,13,49.77,2026-05-01 08:37:51,card,38
3647c533-3d9f-4b07-8b97-afaeb5a5daba,3,41,2,173.13,2026-04-19 09:22:11,contactless,4
231dab4c-8e4e-4df1-9e58-babe07ac0071,4,184,12,86.18,2026-05-18 18:34:06,mobile,11
c007a6cc-25f4-4ca5-a13a-9a526ca93797,1,110,14,275.18,2026-02-26 23:06:35,card,10
30186c9b-fdc3-47f3-a7fc-dbd05fdde167,3,71,10,205.12,2026-04-24 12:19:06,card,11
77f43bc4-dbcc-44d4-bab6-239c1bba8f75,1,190,11,185.48,2026-04-22 07:54:45,contactless,14
6f1ad3a4-53b2-491c-b5c6-e550eae128cd,7,7,14,126.58,2026-05-01 09:56:35,contactless,36
0c53e37a-8946-46cf-8b48-907d89573979,8,81,6,209.29,2026-04-08 02:51:29,card,6
2c97ada2-0a62-4c92-8ab1-b9f573834585,7,146,5,152.5,2026-05-08 15:04:15,cash,2
9e42a809-407c-483f-80cd-28fc570d968a,3,52,19,119.15,2026-04-26 02:10:45,card,32
4531d550-28ae-4e96-94fa-6f8857a7b515,1,112,10,68.66,2026-04-07 06:25:17,cash,33
1ba1aae9-ccff-4c56-91b6-927b15a3f30e,3,23,20,273.76,2026-05-06 05:53:51,contactless,47
f9b9e649-3fe2-413b-a776-d60f7a80d5be,6,108,1,218.51,2026-04-24 19:00:23,mobile,7
b234a6f4-1e5c-4233-980b-dfea08d768ee,3,11,11,266.31,2026-05-04 01:06:05,mobile,40
2e4ee616-0daa-49b0-96aa-ee150e076af2,1,26,15,110.8,2026-03-27 12:42:16,contactless,18
d45ae671-b035-48f2-81c7-d04352ea493d,5,80,11,198.84,2026-05-13 20:54:52,mobile,37
0f20c2c9-be6b-482a-a2fc-2f82231d9f66,5,147,11,58.02,2026-04-27 03:00:15,mobile,1
8d7b2d68-004b-4a2b-b519-5a2398ed1dc9,6,71,18,172.4,2026-04-04 10:22:17,mobile,42
7e6fc690-b36e-4250-bb84-5c228a0ecb07,8,47,16,38.24,2026-04-07 09:35:57,cash,10
bf0a0218-ee7a-4ae8-a2b3-195e5fca7e74,8,111,13,263.6,2026-04-12 12:40:50,mobile,20
ab9b9eb6-7b94-442b-b122-f01ee2f6665b,1,155,12,212.48,2026-05-15 21:07:35,card,28
1b182281-2609-4334-b6bd-742501f6b3c5,2,108,11,144.09,2026-03-15 05:14:38,mobile,39
4c0d6927-98d5-45d7-be5e-771677f230a7,6,24,10,108.43,2026-05-05 22:31:37,card,9
09fe2b0a-ab82-4aaa-aeff-0047c16d8126,5,177,2,299.07,2026-03-20 10:19:18,contactless,37
25db0628-c9c5-4245-b8fd-98f869c76068,6,25,18,50.42,2026-03-31 04:07:05,mobile,19
6c309719-529d-4684-bba6-fac24fba8bbf,9,97,19,69.86,2026-05-16 13:32:07,cash,1
76ff5466-7191-41c5-ab68-ff6514cd0074,7,28,19,95.32,2026-04-04 23:57:28,contactless,40
a218d885-49fe-44f0-949b-ae737eb2f621,9,128,4,171.27,2026-03-09 04:08:46,contactless,36
a4a37366-8404-4ece-b044-7f0b1337596c,1,25,13,268.14,2026-04-13 20:51:47,contactless,19
68b7b5ef-c655-4466-b652-939c022e2c31,7,124,11,62.71,2026-03-30 05:24:55,card,31
da62ec12-be5b-4837-bd8c-2905a0564d03,2,161,8,204.59,2026-04-19 09:25:06,contactless,7
399616af-8739-4149-825f-d0e10a64a178,5,190,9,182.56,2026-04-15 13:47:50,cash,13
649af70b-ece8-4c31-bc3c-ed35e634af42,1,42,8,29.19,2026-03-07 15:11:32,cash,36
98fdf016-ef70-4b7f-959a-84d66d1ffe54,1,26,13,245.41,2026-05-01 19:43:33,cash,46
59f5fbca-f6ac-4a31-9f39-a98466cfecfd,7,76,9,298.58,2026-03-18 15:57:47,card,36
d69994bf-528a-45e1-a49a-48b943e642a9,5,172,10,30.53,2026-03-16 18:49:53,mobile,12
20615003-affc-4186-9adc-36b47c53ae7d,3,121,2,28.59,2026-03-29 07:15:24,contactless,26
31f3cf89-a19a-4359-9247-6b60f1544449,9,61,10,174.4,2026-05-14 03:20:31,mobile,13
60eff130-3d65-4e07-abe7-b3b224823c7c,8,172,16,77.19,2026-04-18 17:25:04,mobile,7
54e22343-54bd-49e9-9063-0a6a9a9c17dd,6,71,15,183.38,2026-04-16 18:28:50,cash,40
46fb144b-fd6d-4749-83ec-7e42c44c6ded,8,40,6,247.54,2026-05-07 10:50:42,card,37
f98977e4-81c9-41d9-945d-152eb0b98de2,5,61,19,18.38,2026-05-03 15:42:55,contactless,18
a788f9e6-dd4e-4f77-90b3-ebd0e6f294c6,6,17,10,281.04,2026-02-19 01:53:53,mobile,40
2bc03510-437a-4ff3-a5e9-f3341ca8d375,2,32,1,293.26,2026-03-16 02:41:50,mobile,20
dd68ff98-7ba0-4732-83e9-3729315a879a,1,182,17,85.52,2026-03-07 10:02:41,card,8
2eab1c09-8da9-4cd1-8ff9-3ab5fe870996,3,123,12,126.52,2026-03-22 22:51:24,contactless,44
5e85e304-0364-4223-a856-eefe180af83f,8,99,10,218.04,2026-03-03 09:32:37,card,15
4575c86e-f02e-4471-a15c-8c3ab9070fd8,2,75,16,13.51,2026-05-14 21:52:31,contactless,21
ef1f4010-827b-4c98-876f-c954c3f98c5e,4,154,10,181.69,2026-05-18 12:10:35,card,32
0c32bd6a-a87b-4173-92fc-697278412633,1,105,9,159.78,2026-04-29 02:04:07,mobile,33
d8693749-8f6d-43a5-b902-9b9ab28fff27,6,33,6,289.7,2026-05-18 22:41:02,card,2
03c81a9a-866e-4aee-a225-ade20d177573,10,66,20,16.35,2026-04-27 19:21:52,mobile,45
aaa47e8f-ecf1-4898-92e4-9772c383a7f5,5,198,3,167.32,2026-03-01 17:55:59,card,36
77d618a0-cddd-4666-827b-b7305f74a72e,9,93,7,220.42,2026-03-02 06:12:57,cash,47
305b9570-7009-4676-8b27-f4483d4f60f8,10,114,6,178.3,2026-04-17 09:40:49,contactless,16
18c3d120-b842-4324-a0fe-39df90445e28,1,104,2,281.0,2026-03-24 15:43:13,contactless,22
5fc18d62-1c79-41a6-8847-337cd6e99206,9,157,5,272.56,2026-03-19 16:02:34,card,35
fee06b88-4708-4b79-a4fb-6ca4e7c1c48e,7,60,6,180.14,2026-04-21 12:26:06,card,39
d09d8ba9-0011-41ee-befb-bd4e30ffc926,3,2,13,45.03,2026-04-26 08:49:51,mobile,12
d2b6f1d4-791c-4dcf-bd9c-9f8e248f8b7c,10,10,17,204.33,2026-02-25 10:28:44,contactless,11
1c188b30-4581-4c2e-9156-7442b8ebdaff,9,18,11,106.43,2026-03-21 17:33:43,contactless,15
159da67e-109f-49e9-9441-f8dc7d276e16,1,70,2,223.48,2026-04-07 19:12:52,cash,46
750fe1fa-b483-4bd0-aca3-ce500e58108f,5,57,19,74.52,2026-03-12 12:08:43,cash,13
5bf8155e-2877-407e-9b4c-60b06a7534bf,10,15,2,145.58,2026-04-17 19:41:53,cash,40
3e14a853-7251-41dc-ac59-2006aec6969d,5,146,10,217.8,2026-04-27 20:37:22,mobile,5
0d2c23eb-03ae-4ba3-9c24-9307cc19051f,4,138,20,91.6,2026-03-27 02:59:45,card,41
aa971888-d882-432c-a1a2-8672c3471d52,8,187,11,93.98,2026-04-15 20:06:35,contactless,36
f0af8be3-f7fd-43ca-9d73-390256cd3720,7,92,12,91.13,2026-04-23 19:39:15,cash,23
9c2bd6b4-e61b-487d-93fe-cf531c9f7578,8,112,4,178.13,2026-05-06 13:48:26,mobile,45
59d277c9-5424-4e3f-8875-833a89f72a3c,8,97,8,41.9,2026-04-06 08:37:06,card,22
8542d253-bdc9-4349-977b-e200d0bd4dcf,7,188,16,63.59,2026-05-02 05:17:12,card,24
af598bf0-a460-4987-a2bc-2e7d61a7ba8c,8,170,5,71.17,2026-03-29 11:52:46,contactless,44
447f7b48-4f84-46f2-b084-aefb4ece9125,3,68,18,276.35,2026-02-18 19:44:00,mobile,35
16a1c83d-9fb9-45ea-a320-ab74a83f787d,10,76,12,137.2,2026-04-01 06:04:14,mobile,4
f7061e70-47d1-43ce-b051-d1880c76ec4f,3,127,11,147.28,2026-05-04 01:30:17,mobile,13
16a8aa54-067d-40d5-b5d9-6770dac20577,9,111,10,45.03,2026-02-22 20:02:02,mobile,42
ac81c49e-eaa9-410c-b363-e5ee050e03c8,4,157,7,189.6,2026-02-21 12:18:06,contactless,50
cb8591ef-e384-4b68-993f-b488fee9e048,6,21,17,87.54,2026-04-15 16:33:23,card,19
e79d5be5-7736-41a9-8460-e0bab8878c56,5,50,10,174.36,2026-05-09 03:33:50,cash,3
4f6084e3-6484-4c90-9b9c-15f609d5397b,8,187,16,76.96,2026-02-24 08:43:50,contactless,16
18442cd2-e820-4a70-8959-6881a16de524,7,92,9,66.36,2026-04-01 08:27:44,mobile,2
993c245e-6b9f-49f1-8ffa-430be14728c4,7,187,20,102.87,2026-04-11 13:18:06,cash,16
66e6b6d7-a3ca-44d6-9e78-805bc62e4217,9,195,18,104.48,2026-05-12 10:32:10,card,34
d2798fca-5a19-474b-adcd-cee381f2a479,1,128,8,94.14,2026-05-01 14:44:13,contactless,28
83700d01-9321-4b48-8727-8c7651bd2870,10,148,11,252.44,2026-03-17 22:36:07,mobile,12
9e48009b-1007-4ffe-ba03-1a12a9246759,9,74,12,193.3,2026-04-20 00:57:38,card,22
5091a977-7fde-48b8-9248-1b908a0b8a8a,1,78,20,168.16,2026-04-16 22:02:57,card,10
2fa22fac-27ef-4989-a04f-c18d02e99ee3,7,50,1,186.59,2026-02-24 20:58:24,cash,44
19746728-1a31-4276-b531-d1dc69bbbee9,9,147,16,118.37,2026-04-27 20:20:33,contactless,33
cebc8892-ab42-4596-8b67-e5facd20bd7a,8,136,3,22.54,2026-03-14 17:42:16,mobile,1
22f6173e-4a66-4cce-8a7b-a8522b83b59c,8,7,13,144.51,2026-02-20 08:28:41,card,7
d9e15c0e-5c2b-4d49-8ac3-fa8846e6011c,8,102,14,53.5,2026-03-25 08:57:28,contactless,15
416bc9ee-7a53-4c8a-954f-92b13e7605e4,4,122,16,169.21,2026-04-07 02:34:03,cash,49
8dd7d141-f449-4d0b-8f32-1f2a676d59b2,6,64,1,170.98,2026-02-21 09:38:30,cash,18
ed2e0cad-1bb1-4975-b3e0-35a9b7144242,9,101,19,134.06,2026-04-29 06:58:20,card,24
c2013b0c-e300-4816-86b4-5d40b917834b,5,194,17,4.26,2026-03-16 16:20:57,card,33
49cd7af5-78fe-4fa8-af27-2586ec1354e2,10,75,13,28.85,2026-03-15 04:43:27,mobile,33
cfb58bd4-14e4-4617-9400-225896d6dd03,4,115,19,121.82,2026-04-20 00:10:44,card,39
59958e6b-bb7e-46f0-b51b-c0a2ef3debb3,10,140,1,52.52,2026-04-03 05:48:50,card,19
14f55489-2b06-47b6-b85e-56210b241206,5,145,6,96.41,2026-04-14 15:19:22,card,19
c580b249-0be4-489a-9409-9a4d7765f137,6,40,5,64.38,2026-04-24 05:11:04,card,7
cf762264-9749-466f-9f90-351add58e8b2,4,17,18,185.61,2026-03-26 06:17:03,mobile,15
799fc7de-59ff-4b04-8167-de523f99f8b1,2,100,8,30.35,2026-03-06 02:38:28,mobile,43
a4d02bb7-395a-4957-8209-762a877e437b,3,147,8,135.02,2026-03-06 05:47:49,contactless,43
70060be9-0cba-4bb6-8ecf-5b58dd9a0a85,5,152,11,8.37,2026-03-25 04:19:14,card,40
8dfbc3e8-cc19-4b24-9c28-54beb94ae5e7,4,149,20,117.02,2026-02-24 21:07:30,contactless,34
